Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation
31039,31039,produits sucrés,confitures et assimilés,Marmelade d'orange,"Marmalade, orange",0.13479921,0.21686903,0.52619775,0.20213459,0.027149036,0.0066875618
31067,31067,produits sucrés,"sucres, miels et assimilés",Mélasse de canne,Cane molasses,0.98345392,0,0.17097517,0.10615204,0.017321188,0
31008,31008,produits sucrés,"sucres, miels et assimilés",Miel,Honey,0.86345915,0,0.17097517,0.18383808,0.017321188,0
31033,31033,produits sucrés,confiseries non chocolatées,Nougat ou touron,Nougat,1.2413446,0.25872361,0.27113509,0.2195608,0.017321188,0
31032,31032,produits sucrés,chocolats et produits à base de chocolat,Pâte à tartiner chocolat et noisette,Chocolate spread with hazelnuts,2.7444684,4.5534882,0.17097517,0.18005618,0.017321188,0
31014,31014,produits sucrés,confiseries non chocolatées,Pâte de fruits,Fruit jelly,0.30902209,0.24665064,0.27113509,0.21837226,0.017321188,0
31066,31066,produits sucrés,chocolats et produits à base de chocolat,Rocher chocolat fourré praliné,Chocolate and nut confectionery filled with praline,2.8278069,6.4912047,0.10429359,0.2759754,0.017321188,0
31016,31016,produits sucrés,"sucres, miels et assimilés",Sucre blanc,"Sugar, white",0.28574017,0.18561768,0.0063265585,0.11922998,0.017321188,0
31017,31017,produits sucrés,"sucres, miels et assimilés",Sucre roux,"Sugar, brown",0.98345392,0,0.0063265585,0.10199473,0.017321188,0
31044,31044,produits sucrés,"sucres, miels et assimilés",Sucre vanillé,"Sugar, vanilla flavoured",0.28574017,0.18561768,0.0063265585,0.11922998,0.017321188,0
25433,25433,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Accra de poisson,"Caribbean-style fish fritters, fish acras",4.1777246,0.16314407,0.27766021,0.58836512,0.037393191,0.092756569
21508,21508,"viandes, œufs, poissons",viandes cuites,"Agneau, collier, braisé ou bouilli","Lamb, neck, braised or boiled",51.221154,0.084076291,0.4352587,0.32085192,0.058384791,0.1981576
21514,21514,"viandes, œufs, poissons",viandes crues,"Agneau, collier, cru","Lamb, neck, raw",40.546904,0.066555182,0.34455281,0.25398787,0.046217671,0.08872985
21516,21516,"viandes, œufs, poissons",viandes crues,"Agneau, côte filet, crue","Lamb, chop fillet, raw",40.546904,0.066555182,0.34455281,0.25398787,0.046217671,0.08872985
21509,21509,"viandes, œufs, poissons",viandes cuites,"Agneau, côte filet, grillée/poêlée","Lamb, chop fillet, grilled/pan-fried",51.233349,0.085382565,0.43529686,0.32161954,0.058384791,0.19364952
21517,21517,"viandes, œufs, poissons",viandes crues,"Agneau, côte première, crue","Lamb, rib chop, raw",40.546904,0.066555182,0.34455281,0.25398787,0.046217671,0.08872985
21512,21512,"viandes, œufs, poissons",viandes cuites,"Agneau, côte première, grillée/poêlée","Lamb, rib chop, grilled/pan-fried",51.233349,0.085382565,0.43529686,0.32161954,0.058384791,0.19364952
21500,21500,"viandes, œufs, poissons",viandes crues,"Agneau, côtelette, crue","Lamb, cutlet, raw",40.546904,0.066555182,0.32247173,0.25395065,0.046217671,0.087057959
21501,21501,"viandes, œufs, poissons",viandes cuites,"Agneau, côtelette, grillée","Lamb cutlet, grilled",51.263481,0.085432024,0.40738261,0.32176113,0.058419137,0.19154136
21504,21504,"viandes, œufs, poissons",viandes crues,"Agneau, épaule, crue","Lamb, shoulder, raw",32.437523,0.053244146,0.27564225,0.2031903,0.036974137,0.0066875618
21505,21505,"viandes, œufs, poissons",viandes crues,"Agneau, épaule, maigre, crue","Lamb, shoulder, lean, raw",32.437523,0.053244146,0.27564225,0.2031903,0.036974137,0.0066875618
21507,21507,"viandes, œufs, poissons",viandes cuites,"Agneau, épaule, maigre, rôtie/cuite au four","Lamb, shoulder, lean, roasted/baked",40.976924,0.067261033,0.34820696,0.25668154,0.046707833,0.094517115
21506,21506,"viandes, œufs, poissons",viandes cuites,"Agneau, épaule, rôtie/cuite au four","Lamb, shoulder, roasted/baked",40.976924,0.067261033,0.34820696,0.25668154,0.046707833,0.094517115
21519,21519,"viandes, œufs, poissons",viandes cuites,"Agneau, gigot, braisé","Lamb, leg, braised",51.221154,0.084076291,0.4352587,0.32085192,0.058384791,0.1981576
21502,21502,"viandes, œufs, poissons",viandes crues,"Agneau, gigot, cru","Lamb, leg, raw",40.546904,0.066555182,0.34455281,0.25398787,0.046217671,0.08872985
21518,21518,"viandes, œufs, poissons",viandes cuites,"Agneau, gigot, grillé/poêlé","Lamb, leg, grilled/pan-fried",51.233349,0.085382565,0.43529686,0.32161954,0.058384791,0.19364952
21503,21503,"viandes, œufs, poissons",viandes cuites,"Agneau, gigot, rôti/cuit au four","Lamb, leg, roasted/baked",51.221154,0.084076291,0.4352587,0.32085192,0.058384791,0.1981576
21515,21515,"viandes, œufs, poissons",viandes crues,"Agneau, selle, crue","Lamb, saddle, raw",40.546904,0.066555182,0.34455281,0.25398787,0.046217671,0.08872985
21520,21520,"viandes, œufs, poissons",viandes cuites,"Agneau, selle, partie maigre, grillée/poêlée","Lamb, saddle, grilled/pan-fried",51.233349,0.085382565,0.43529686,0.32161954,0.058384791,0.19364952
21513,21513,"viandes, œufs, poissons",viandes cuites,"Agneau, selle, partie maigre, rôtie/cuite au four","Lamb, saddle, lean, roasted/baked",51.221154,0.084076291,0.4352587,0.32085192,0.058384791,0.1981576
26177,26177,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Anchois au sel (anchoité, semi-conserve)","Anchovy, in salt (semi-preserved)",0.92334433,0,0.27564225,0.90555681,0.036974137,0.0066875618
26079,26079,"viandes, œufs, poissons",poissons crus,"Anchois commun, cru","Common anchovy, raw",0.92334433,0,0.27564225,0.90555681,0.036974137,0.0066875618
26187,26187,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Anchois commun, mariné","Common anchovy, marinated",0.78568988,0.1680348,0.27761401,0.53555251,0.037393191,0.0066875618
26000,26000,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Anchois, filets à l'huile, semi-conserve, égoutté","Anchovy, fillets, in oil, semi-preserved, drained",0.75484066,0.16716453,0.27761401,0.52201107,0.037393191,0.0066875618
25999,25999,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Anchois, filets roulés aux câpres, semi-conserve, égoutté","Anchovy, fillets, rolled with capers, semi-preserved, drained",0.75484066,0.16716453,0.27761401,0.52201107,0.037393191,0.0066875618
8500,8500,"viandes, œufs, poissons",charcuteries,Andouille,Chitterling sausage,14.10395,1.0048785,0.7399657,0.21938611,0.037393191,0.092756569
8501,8501,"viandes, œufs, poissons",charcuteries,Andouille de Guéméné,Chitterling sausage from Guéméné,14.10395,1.0048785,0.7399657,0.21938611,0.037393191,0.092756569
8512,8512,"viandes, œufs, poissons",charcuteries,Andouille de Vire,Chitterling sausage from Vire,14.10395,1.0048785,0.7399657,0.21938611,0.037393191,0.092756569
8504,8504,"viandes, œufs, poissons",charcuteries,"Andouille, réchauffée à la poêle","Chitterling sausage, pan-reheated",14.10395,1.0048785,0.7399657,0.21938611,0.037393191,0.092756569
8552,8552,"viandes, œufs, poissons",charcuteries,"Andouillette de Troyes, crue","Chitterling sausage from Troyes, raw",14.10395,1.0048785,0.7399657,0.21938611,0.037393191,0.0066875618
8550,8550,"viandes, œufs, poissons",charcuteries,"Andouillette, crue","Chitterling sausage, raw",14.10395,1.0048785,0.7399657,0.21938611,0.037393191,0.0066875618
8551,8551,"viandes, œufs, poissons",charcuteries,"Andouillette, sautée/poêlée","Chitterling sausage, sautéed/pan-fried",14.10395,1.0048785,0.7399657,0.21938611,0.037393191,0.092756569
26206,26206,"viandes, œufs, poissons",poissons crus,"Bar commun ou loup (Méditerranée), cru, élevage","Mediterranean bass, raw, farmed",11.359006,0,0.27564225,1.0022641,0.036974137,0.0066875618
26205,26205,"viandes, œufs, poissons",poissons crus,"Bar commun ou loup (Méditerranée), cru, sauvage","Mediterranean bass, raw, wild",7.722585,0,0.27564225,1.0022641,0.036974137,0.0066875618
26072,26072,"viandes, œufs, poissons",poissons crus,"Bar commun ou loup, cru, sans précision","European bass, raw",11.359006,0,0.27564225,1.0022641,0.036974137,0.0066875618
27030,27030,"viandes, œufs, poissons",poissons cuits,"Bar commun ou loup, rôti/cuit au four","European bass, roasted/baked",13.870005,0,0.22534596,1.2238226,0.045147566,0.094234908
26075,26075,"viandes, œufs, poissons",poissons crus,"Bar ou loup de l'Atlantique, cru","Atlantic bass, raw",11.359006,0,0.27564225,1.0022641,0.036974137,0.0066875618
26001,26001,"viandes, œufs, poissons",poissons crus,"Bar rayé ou bar d'Amérique, cru","American bass, raw",11.359006,0,0.27564225,1.0022641,0.036974137,0.0066875618
10023,10023,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Beignet de crevette,Shrimp fritters,1.8998225,0.37619158,0.27765324,0.37140485,0.037393191,0.092756569
6231,6231,"viandes, œufs, poissons",viandes crues,"Boeuf, à bourguignon ou pot-au-feu, cru","Beef, stewing meat, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6230,6230,"viandes, œufs, poissons",viandes cuites,"Boeuf, à bourguignon ou pot-au-feu, cuit","Beef, stewing meat, cooked",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
6212,6212,"viandes, œufs, poissons",viandes crues,"Boeuf, bavette d'aloyau, crue","Beef, flank steak, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6211,6211,"viandes, œufs, poissons",viandes cuites,"Boeuf, bavette d'aloyau, grillée/poêlée","Beef, flank steak, grilled/pan-fried",34.399763,0.14746184,0.34805095,0.25781849,0.046707833,0.089985062
6202,6202,"viandes, œufs, poissons",viandes crues,"Boeuf, boule de macreuse, crue","Beef, bolar-blade, raw",27.221359,0.11569742,0.29772333,0.20351988,0.036974137,0.0083594523
6208,6208,"viandes, œufs, poissons",viandes cuites,"Boeuf, boule de macreuse, grillée/poêlée","Beef, bolar-blade, grilled/pan-fried",34.399763,0.14746184,0.3761392,0.2578655,0.046707833,0.092093221
6214,6214,"viandes, œufs, poissons",viandes cuites,"Boeuf, boule de macreuse, rôtie/cuite au four","Beef, bolar-blade, roasted/baked",34.387569,0.14615556,0.37610104,0.25709789,0.046707833,0.096629142
25163,25163,"viandes, œufs, poissons",autres produits à base de viande,"Boeuf, boulettes cuites","Beef, meat balls, cooked",29.728532,0.41165277,0.34820696,0.27054632,0.046707833,0.094517115
6101,6101,"viandes, œufs, poissons",viandes cuites,"Boeuf, braisé","Beef, braised",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
6241,6241,"viandes, œufs, poissons",viandes cuites,"Boeuf, collier, braisé","Beef, neck, braised",42.984461,0.18269445,0.4352587,0.32131359,0.058384791,0.1981576
6001,6001,"viandes, œufs, poissons",viandes crues,"Boeuf, côte, crue","Beef, rib, raw",27.221359,0.066059163,0.34455281,0.25078423,0.046217671,0.08872985
6103,6103,"viandes, œufs, poissons",viandes crues,"Boeuf, entrecôte, crue","Beef, rib steak, raw",27.221359,0.066059163,0.34455281,0.25078423,0.046217671,0.08872985
6100,6100,"viandes, œufs, poissons",viandes cuites,"Boeuf, entrecôte, partie maigre, grillée/poêlée","Beef, rib steak, lean, grilled/pan-fried",34.399763,0.084755965,0.43529686,0.31757252,0.058384791,0.19364952
6002,6002,"viandes, œufs, poissons",viandes crues,"Boeuf, épaule, crue","Beef, shoulder, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6111,6111,"viandes, œufs, poissons",viandes crues,"Boeuf, faux-filet, cru","Beef, sirloin steak, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6110,6110,"viandes, œufs, poissons",viandes cuites,"Boeuf, faux-filet, grillé/poêlé","Beef, sirloin steak, grilled/pan-fried",34.399763,0.14746184,0.34805095,0.25781849,0.046707833,0.089985062
6112,6112,"viandes, œufs, poissons",viandes crues,"Boeuf, faux-filet, label rouge, cru","Beef, sirloin steak, red label, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6105,6105,"viandes, œufs, poissons",viandes cuites,"Boeuf, faux-filet, rôti/cuit au four","Beef, sirloin steak, roasted/baked",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
6102,6102,"viandes, œufs, poissons",viandes crues,"Boeuf, gîte à la noix, cru","Beef, round, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6104,6104,"viandes, œufs, poissons",viandes cuites,"Boeuf, gîte à la noix, cuit","Beef, round, cooked",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
6130,6130,"viandes, œufs, poissons",viandes crues,"Boeuf, hampe, crue","Beef, thin flank, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6131,6131,"viandes, œufs, poissons",viandes cuites,"Boeuf, hampe, grillée/poêlée","Beef, thin flank, grilled/pan-fried",34.399763,0.14746184,0.34805095,0.25781849,0.046707833,0.089985062
6151,6151,"viandes, œufs, poissons",viandes cuites,"Boeuf, jarret, bouilli/cuit à l'eau","Beef, knuckle, boiled/cooked in water",34.387569,0.083449691,0.4352587,0.3168049,0.058384791,0.34405518
6150,6150,"viandes, œufs, poissons",viandes crues,"Boeuf, jarret, cru","Beef, knuckle, raw",27.221359,0.066059163,0.34455281,0.25078423,0.046217671,0.08872985
6141,6141,"viandes, œufs, poissons",viandes cuites,"Boeuf, joue, braisée ou bouillie","Beef, cheek, braised or boiled",27.510055,0.066759753,0.34820696,0.25344392,0.046707833,0.20365404
6140,6140,"viandes, œufs, poissons",viandes crues,"Boeuf, joue, crue","Beef, cheek, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6204,6204,"viandes, œufs, poissons",viandes crues,"Boeuf, onglet, cru","Beef, hanger steak, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6205,6205,"viandes, œufs, poissons",viandes cuites,"Boeuf, onglet, grillé","Beef, hanger steak, grilled",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
6271,6271,"viandes, œufs, poissons",viandes cuites,"Boeuf, paleron, braisé ou bouilli","Beef, chuck, braised or boiled",42.984461,0.18269445,0.4352587,0.32131359,0.058384791,0.34405518
6270,6270,"viandes, œufs, poissons",viandes crues,"Boeuf, paleron, cru","Beef, chuck, raw",34.026699,0.14462178,0.34455281,0.25435333,0.046217671,0.08872985
6123,6123,"viandes, œufs, poissons",viandes cuites,"Boeuf, plat de côtes, braisé","Beef, short ribs, braised",34.387569,0.083449691,0.4352587,0.3168049,0.058384791,0.1981576
6122,6122,"viandes, œufs, poissons",viandes crues,"Boeuf, plat de côtes, cru","Beef, short ribs, raw",27.221359,0.066059163,0.34455281,0.25078423,0.046217671,0.08872985
6310,6310,"viandes, œufs, poissons",viandes cuites,"Boeuf, queue, bouillie/cuite à l'eau","Beef, oxtail, boiled/cooked in water",34.387569,0.083449691,0.4352587,0.3168049,0.058384791,0.34405518
6210,6210,"viandes, œufs, poissons",viandes cuites,"Boeuf, rosbif, rôti/cuit au four","Beef, roast beef, roasted/baked",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
6206,6206,"viandes, œufs, poissons",viandes crues,"Boeuf, rumsteck, cru","Beef, rump steak, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6207,6207,"viandes, œufs, poissons",viandes cuites,"Boeuf, rumsteck, grillé","Beef, rump steak, grilled",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
6252,6252,"viandes, œufs, poissons",viandes crues,"Bœuf, steak haché 10% MG, cru","Beef, minced steak, 10% fat, raw",33.395913,0.25100959,0.26918334,0.20672094,0.036974137,0.0066875618
6253,6253,"viandes, œufs, poissons",viandes cuites,"Bœuf, steak haché 10% MG, cuit","Beef, minced steak, 10% fat, cooked",42.199811,0.31839586,0.33989972,0.26190926,0.046707833,0.089985062
6254,6254,"viandes, œufs, poissons",viandes crues,"Bœuf, steak haché 15% MG, cru","Beef, minced steak, 15% fat, raw",33.395913,0.25100959,0.26918334,0.20672094,0.036974137,0.0066875618
6255,6255,"viandes, œufs, poissons",viandes cuites,"Bœuf, steak haché 15% MG, cuit","Beef, minced steak, 15% fat, cooked",42.199811,0.31839586,0.33989972,0.26190926,0.046707833,0.089985062
6256,6256,"viandes, œufs, poissons",viandes crues,"Bœuf, steak haché 20% MG, cru","Beef, minced steak, 20% fat, raw",33.395913,0.25100959,0.26918334,0.20672094,0.036974137,0.0066875618
6257,6257,"viandes, œufs, poissons",viandes cuites,"Bœuf, steak haché 20% MG, cuit","Beef, minced steak, 20% fat, cooked",42.199811,0.31839586,0.33989972,0.26190926,0.046707833,0.089985062
6250,6250,"viandes, œufs, poissons",viandes crues,"Bœuf, steak haché 5% MG, cru","Beef, minced steak, 5% fat, raw",33.395913,0.25100959,0.26918334,0.20672094,0.036974137,0.0066875618
6251,6251,"viandes, œufs, poissons",viandes cuites,"Bœuf, steak haché 5% MG, cuit","Beef, minced steak, 5% fat, cooked",42.199811,0.31839586,0.33989972,0.26190926,0.046707833,0.089985062
6201,6201,"viandes, œufs, poissons",viandes crues,"Boeuf, steak ou bifteck, cru","Beef, steak or beef steak, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6200,6200,"viandes, œufs, poissons",viandes cuites,"Boeuf, steak ou bifteck, grillé","Beef, steak or beef steak, grilled",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
6160,6160,"viandes, œufs, poissons",viandes crues,"Boeuf, tende de tranche, crue","Beef, topside, raw",27.221359,0.11569742,0.27564225,0.20348266,0.036974137,0.0066875618
6161,6161,"viandes, œufs, poissons",viandes cuites,"Boeuf, tende de tranche, grillée/poêlée","Beef, topside, grilled/pan-fried",34.399763,0.14746184,0.34805095,0.25781849,0.046707833,0.089985062
6162,6162,"viandes, œufs, poissons",viandes cuites,"Boeuf, tende de tranche, rôtie/cuite au four","Beef, topside, roasted/baked",34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
26100,26100,"viandes, œufs, poissons",poissons crus,"Bogue, crue","Bogue, raw",0.28644409,0,0.27564225,0.90555681,0.036974137,0.0066875618
26101,26101,"viandes, œufs, poissons",poissons crus,"Bonite, crue","Bonito, raw",7.2913297,0,0.27564225,0.78735897,0.036974137,0.0066875618
25224,25224,"viandes, œufs, poissons",substituts de viande,"Bouchées ou émincé au soja et blé (ne convient pas aux véganes ou végétaliens), préemballé",Soy-based sliced,0.19256654,1.3127799,0.24469871,0.22638314,0.042251375,0.089017596
8803,8803,"viandes, œufs, poissons",charcuteries,"Boudin blanc truffé, cru","White pudding, truffled, raw",14.10395,1.0048785,0.7399657,0.21938611,0.037393191,0.0066875618
8703,8703,"viandes, œufs, poissons",charcuteries,"Boudin noir, rayon frais","Black pudding (blood sausage), refrigerated",0.82833067,0.20204433,0.27770203,0.19727334,0.037393191,0.092756569
8704,8704,"viandes, œufs, poissons",charcuteries,"Boudin noir, sauté/poêlé","Black pudding (blood sausage), sautéed/pan-fried",0.82833067,0.20204433,0.27770203,0.19727334,0.037393191,0.092756569
26170,26170,"viandes, œufs, poissons",poissons crus,"Brème, cru","Freshwater bream, raw",11.359006,0,0.27564225,1.0022644,0.036974137,0.0066875618
28503,28503,"viandes, œufs, poissons",charcuteries,Bresaola,Bresaola,12.020246,1.8406143,0.099013153,0.22246911,0.036974137,0.0066875618
25541,25541,"viandes, œufs, poissons",autres produits à base de viande,Brochette d'agneau,Lamb on skewer,51.221154,0.14678216,0.34820696,0.26109789,0.046707833,0.094517115
25505,25505,"viandes, œufs, poissons",autres produits à base de viande,Brochette de boeuf,Beef on skewer,34.387569,0.14615556,0.34820696,0.25705087,0.046707833,0.094517115
25566,25566,"viandes, œufs, poissons",autres produits à base de viande,"Brochette de porc, crue","Pork on skewer, raw",5.5630553,0.56285425,0.53428401,0.2494637,0.037393191,0.0066875618
25504,25504,"viandes, œufs, poissons",autres produits à base de viande,Brochette de volaille,Poultry on skewer,6.8553025,1.429571,0.36491446,0.32301996,0.048948946,0.094922468
25506,25506,"viandes, œufs, poissons",autres produits à base de viande,Brochette mixte de viande,Mixed meat on skewer,5.5630553,0.56285425,0.53428401,0.2494637,0.037393191,0.092756569
26043,26043,"viandes, œufs, poissons",poissons crus,"Cabillaud, cru","Cod, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
26025,26025,"viandes, œufs, poissons",poissons cuits,"Cabillaud, cuit à la vapeur","Cod, steamed",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908
26023,26023,"viandes, œufs, poissons",poissons cuits,"Cabillaud, rôti/cuit au four","Cod, roasted/baked",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908
36102,36102,"viandes, œufs, poissons",viandes cuites,"Caille, viande et peau, cuite","Quail, meat and skin, cooked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578
10002,10002,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Calmar ou Calamar ou encornet, à la romaine (beignet)","Squid fritter, Roman-style",4.2972882,0,0.27761401,0.64314583,0.037393191,0.0066875618
10037,10037,"viandes, œufs, poissons",mollusques et crustacés cuits,"Calmar ou calamar ou encornet, bouilli/cuit à l'eau","Squid, boiled/cooked in water",5.1925795,0,0.33657517,0.77772282,0.045147566,0.20337183
10001,10001,"viandes, œufs, poissons",mollusques et crustacés crus,"Calmar ou calamar ou encornet, cru","Squid, raw",9.4500551,0,0.61253833,1.4153897,0.082164749,0.40778319
10084,10084,"viandes, œufs, poissons",mollusques et crustacés cuits,"Calmar ou calamar ou encornet, frit ou poêlé avec matière grasse","Squid, fried or pan-fried with fat",5.204369,0.0012628697,0.33646617,0.77846493,0.045147566,0.086977437
36203,36203,"viandes, œufs, poissons",viandes crues,"Canard, cuisse avec peau, sans os, crue","Duck, leg, meat and skin, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985
8111,8111,"viandes, œufs, poissons",charcuteries,"Canard, magret fumé","Duck breast fillet, smoked",6.8553025,1.429571,0.36491446,0.32479378,0.048948946,0.55764343
36206,36206,"viandes, œufs, poissons",viandes crues,"Canard, magret, cru","Duck, breast fillet",6.8553025,1.429571,0.36491446,0.32301996,0.048948946,0.094922468
36205,36205,"viandes, œufs, poissons",viandes cuites,"Canard, magret, grillé/poêlé","Duck, magret, cooked in pan",6.8553025,1.429571,0.36491446,0.32301996,0.048948946,0.094922468
36204,36204,"viandes, œufs, poissons",viandes crues,"Canard, viande et peau, cru","Duck, meat and skin, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985
36200,36200,"viandes, œufs, poissons",viandes cuites,"Canard, viande et peau, rôti/cuit au four","Duck, meat and skin, roasted/baked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578
36201,36201,"viandes, œufs, poissons",viandes crues,"Canard, viande, crue","Duck, meat, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985
36202,36202,"viandes, œufs, poissons",viandes cuites,"Canard, viande, rôtie/cuite au four","Duck, meat, roasted/baked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578
26108,26108,"viandes, œufs, poissons",poissons crus,"Capelan, cru","Capelin, raw",7.2913297,0,0.27564225,0.78735897,0.036974137,0.0066875618
26157,26157,"viandes, œufs, poissons",poissons crus,"Carangue, cru","Crevalle jack, raw",3.1435678,0,0.27564225,0.78735897,0.036974137,0.0066875618
26084,26084,"viandes, œufs, poissons",poissons crus,"Cardine franche, crue","Megrim, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618
25537,25537,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Carpaccio de saumon avec marinade,"Salmon carpaccio, w marinade",5.2772026,0.029174543,0.27761401,0.79204342,0.037393191,0.0066875618
27003,27003,"viandes, œufs, poissons",poissons crus,"Carpe, crue, élevage","Carp, raw, farmed",5.4155702,0,0.27564225,0.90555681,0.036974137,0.0066875618
27004,27004,"viandes, œufs, poissons",poissons cuits,"Carpe, rôtie/cuite au four","Carp, roasted/baked",6.6127254,0,0.22534596,1.1057374,0.045147566,0.094234908
26003,26003,"viandes, œufs, poissons",poissons cuits,"Carrelet ou plie, cuit à la vapeur","European plaice, steamed",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908
26002,26002,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Carrelet ou plie, pané, frit","European plaice, breaded, fried",11.435464,0.0012628697,0.33646617,1.4344941,0.045147566,0.086977437
30730,30730,"viandes, œufs, poissons",charcuteries,Cervelas,Saveloy or cervelat,5.9824397,0.34513396,0.31648329,0.27592055,0.050680738,0.0952357
30732,30732,"viandes, œufs, poissons",charcuteries,"Cervelas à l'ail, pur porc","Saveloy or cervelat, pure pork with garlic",4.4104315,0.25444296,0.23305521,0.20293278,0.037393191,0.092756569
30731,30731,"viandes, œufs, poissons",charcuteries,Cervelas obernois,Saveloy or cervelat (from Obernai Alsace),4.4104315,0.25444296,0.23305521,0.20293278,0.037393191,0.092756569
40002,40002,"viandes, œufs, poissons",viandes crues,"Cervelle, agneau, crue","Brain, lamb, raw",21.06315,0.03457383,0.27564225,0.19828674,0.036974137,0.0066875618
40003,40003,"viandes, œufs, poissons",viandes cuites,"Cervelle, agneau, cuite","Brain, lamb, cooked",28.871423,0.047390619,0.37782497,0.27179318,0.050680738,0.0952357
40004,40004,"viandes, œufs, poissons",viandes cuites,"Cervelle, porc, braisée","Brain, pork, braised",2.0299774,0.14216688,0.37782497,0.26495903,0.050680738,0.0952357
40005,40005,"viandes, œufs, poissons",viandes crues,"Cervelle, porc, crue","Brain, pork, raw",1.4809702,0.10371786,0.27564225,0.19330089,0.036974137,0.0066875618
40006,40006,"viandes, œufs, poissons",viandes crues,"Cervelle, veau, crue","Brain, calf, raw",17.238097,0.057254928,0.27564225,0.20184164,0.036974137,0.0066875618
40007,40007,"viandes, œufs, poissons",viandes cuites,"Cervelle, veau, cuite","Brain, calf, cooked",23.628393,0.078479776,0.37782497,0.2766659,0.050680738,0.0952357
30050,30050,"viandes, œufs, poissons",charcuteries,"Chair à saucisse, crue","Sausage meat, raw",7.3684409,0.75304558,0.6074624,0.20961693,0.036974137,0.0066875618
30052,30052,"viandes, œufs, poissons",charcuteries,"Chair à saucisse, porc et bœuf, crue","Sausage meat, pork and beef, raw",4.3644895,0.25179252,0.23089041,0.20129786,0.036974137,0.0066875618
30051,30051,"viandes, œufs, poissons",charcuteries,"Chair à saucisse, pur porc, crue","Sausage meat, pure pork, raw",4.3644895,0.25179252,0.23089041,0.20129786,0.036974137,0.0066875618
36050,36050,"viandes, œufs, poissons",viandes crues,"Chapon, viande et peau, cru","Capon, meat and skin, raw",5.1782299,1.0302043,0.33647917,0.29129833,0.046217671,0.08872985
36051,36051,"viandes, œufs, poissons",viandes cuites,"Chapon, viande et peau, rôti/cuit au four","Capon, meat and skin, roasted/baked",6.8553025,1.3638564,0.44545463,0.38564108,0.061186182,0.20353578
21800,21800,"viandes, œufs, poissons",viandes crues,"Chevreau, cru","Young goat, raw",40.546904,0.066555182,0.34455281,0.25398787,0.046217671,0.08872985
21801,21801,"viandes, œufs, poissons",viandes cuites,"Chevreau, cuit","Young goat, cooked",51.233349,0.085382565,0.43529686,0.32161954,0.058384791,0.19364952
26236,26236,"viandes, œufs, poissons",poissons crus,"Chinchard gras, cru","Horse mackerel, oily (autumn, winter), raw",1.0572894,0,0.27564225,0.87690279,0.036974137,0.0066875618
